0.162     11.485           8.363
0.162     11.486           8.362
0.162     11.487           8.361
0.162     11.488           8.360
0.162     11.489           8.359
0.162     11.490           8.358
0.162     11.490           8.357
0.162     11.491           8.356
0.163     11.492           8.355
0.163     11.493           8.354
0.163     11.494           8.353
0.163     11.495           8.352
0.163     11.495           8.351
0.163     11.496           8.350
0.163     11.497           8.349
0.163     11.498           8.348
0.163     11.499           8.347
0.163     11.500           8.346
0.164     11.500           8.345
0.164     11.501           8.344
0.164     11.502           8.343
0.164     11.503           8.342
0.164     11.504           8.341
0.164     11.505           8.340
0.164     11.505           8.339
0.164     11.506           8.338
0.164     11.507           8.337
0.164     11.508           8.336
0.165     11.509           8.335
0.165     11.510           8.334
0.165     11.510           8.333
0.165     11.511           8.332
0.165     11.512           8.331
0.165     11.513           8.330
0.165     11.514           8.329
0.165     11.515           8.328
0.165     11.515           8.327
0.165     11.516           8.326
0.166     11.517           8.325
0.166     11.518           8.324
0.166     11.519           8.323
0.166     11.520           8.322
0.166     11.520           8.321
0.166     11.521           8.320
0.166     11.522           8.319
0.166     11.523           8.318
0.166     11.524           8.317
0.166     11.525           8.316
0.167     11.525           8.315
0.167     11.526           8.314
0.167     11.527           8.313
0.167     11.528           8.312
0.167     11.529           8.311
0.167     11.530           8.310
0.167     11.530           8.309
0.167     11.531           8.308
0.167     11.532           8.307
0.167     11.533           8.306
0.168     11.534           8.305
0.168     11.535           8.304
0.168     11.535           8.303
0.168     11.536           8.302
0.168     11.537           8.301
0.168     11.538           8.300
0.168     11.539           8.299
0.168     11.539           8.298
0.168     11.540           8.297
0.168     11.541           8.296
0.169     11.542           8.295
0.169     11.543           8.294
0.169     11.544           8.293
0.169     11.544           8.292
0.169     11.545           8.291
0.169     11.546           8.290
0.169     11.547           8.289
0.169     11.548           8.288
0.169     11.549           8.287
0.169     11.549           8.286
0.170     11.550           8.285
0.170     11.551           8.284
0.170     11.552           8.283
0.170     11.553           8.282
0.170     11.554           8.281
0.170     11.554           8.280
0.170     11.555           8.279
0.170     11.556           8.278
0.170     11.557           8.277
0.170     11.558           8.276
0.171     11.559           8.275
0.171     11.559           8.274
0.171     11.560           8.273
0.171     11.561           8.272
0.171     11.562           8.271
0.171     11.563           8.270
0.171     11.564           8.269
0.171     11.564           8.268
0.171     11.565           8.267
0.171     11.566           8.266
0.172     11.567           8.265
0.172     11.568           8.264
0.172     11.568           8.263
0.172     11.569           8.262
0.172     11.570           8.261
0.172     11.571           8.260
0.172     11.572           8.259
0.172     11.573           8.258
0.172     11.573           8.257
0.172     11.574           8.256
0.173     11.575           8.255
0.173     11.576           8.253
0.173     11.577           8.252
0.173     11.578           8.251
0.173     11.578           8.250
0.173     11.579           8.249
0.173     11.580           8.248
0.173     11.581           8.247
0.173     11.582           8.246
0.173     11.582           8.245
0.174     11.583           8.244
0.174     11.584           8.243
0.174     11.585           8.242
0.174     11.586           8.241
0.174     11.587           8.240
0.174     11.587           8.239
0.174     11.588           8.238
0.174     11.589           8.237
0.174     11.590           8.236
0.174     11.591           8.235
0.175     11.592           8.234
0.175     11.592           8.233
0.175     11.593           8.232
0.175     11.594           8.231
0.175     11.595           8.230
0.175     11.596           8.229
0.175     11.597           8.228
0.175     11.597           8.227
0.175     11.598           8.226
0.175     11.599           8.225
0.176     11.600           8.224
0.176     11.601           8.223
0.176     11.601           8.222
0.176     11.602           8.221
0.176     11.603           8.220
0.176     11.604           8.219
0.176     11.605           8.218
0.176     11.606           8.217
0.176     11.606           8.216
0.176     11.607           8.215
0.177     11.608           8.214
0.177     11.609           8.213
0.177     11.610           8.212
0.177     11.610           8.211
0.177     11.611           8.210
0.177     11.612           8.209
0.177     11.613           8.208
0.177     11.614           8.207
0.177     11.615           8.206
0.177     11.615           8.205
0.178     11.616           8.204
0.178     11.617           8.203
0.178     11.618           8.202
0.178     11.619           8.201
0.178     11.620           8.200
0.178     11.620           8.199
0.178     11.621           8.198
0.178     11.622           8.197
0.178     11.623           8.196
0.178     11.624           8.195
0.179     11.624           8.194
0.179     11.625           8.193
0.179     11.626           8.192
0.179     11.627           8.191
0.179     11.628           8.190
0.179     11.629           8.189
0.179     11.629           8.188
0.179     11.630           8.187
0.179     11.631           8.186
0.179     11.632           8.185
0.180     11.633           8.184
0.180     11.633           8.183
0.180     11.634           8.182
0.180     11.635           8.181
0.180     11.636           8.180
0.180     11.637           8.179
0.180     11.638           8.178
0.180     11.638           8.177
0.180     11.639           8.176
0.180     11.640           8.175
0.181     11.641           8.174
0.181     11.642           8.173
0.181     11.642           8.172
0.181     11.643           8.171
0.181     11.644           8.170
0.181     11.645           8.169
0.181     11.646           8.168
0.181     11.647           8.167
0.181     11.647           8.166
0.181     11.648           8.165
0.182     11.649           8.164
0.182     11.650           8.163
0.182     11.651           8.162
0.182     11.651           8.161
0.182     11.652           8.160
0.182     11.653           8.159
0.182     11.654           8.158
0.182     11.655           8.157
0.182     11.655           8.156
0.182     11.656           8.155
0.183     11.657           8.154
0.183     11.658           8.153
0.183     11.659           8.152
0.183     11.660           8.151
0.183     11.660           8.150
0.183     11.661           8.149
0.183     11.662           8.148
0.183     11.663           8.147
0.183     11.664           8.146
0.183     11.664           8.145
0.184     11.665           8.144
0.184     11.666           8.143
0.184     11.667           8.142
0.184     11.668           8.141
0.184     11.669           8.140
0.184     11.669           8.139
0.184     11.670           8.138
0.184     11.671           8.137
0.184     11.672           8.136
0.184     11.673           8.135
0.185     11.673           8.134
0.185     11.674           8.133
0.185     11.675           8.132
0.185     11.676           8.131
0.185     11.677           8.130
0.185     11.677           8.129
0.185     11.678           8.128
0.185     11.679           8.127
0.185     11.680           8.126
0.185     11.681           8.125
0.186     11.682           8.124
0.186     11.682           8.123
0.186     11.683           8.122
0.186     11.684           8.121
0.186     11.685           8.120
0.186     11.686           8.119
0.186     11.686           8.118
0.186     11.687           8.117
0.186     11.688           8.116
0.186     11.689           8.115
0.187     11.690           8.114
0.187     11.690           8.113
0.187     11.691           8.112
0.187     11.692           8.111
0.187     11.693           8.110
0.187     11.694           8.109
0.187     11.695           8.108
0.187     11.695           8.107
0.187     11.696           8.106
0.187     11.697           8.105
0.188     11.698           8.104
0.188     11.699           8.103
0.188     11.699           8.102
0.188     11.700           8.101
0.188     11.701           8.100
0.188     11.702           8.099
0.188     11.703           8.098
0.188     11.703           8.097
0.188     11.704           8.096
0.188     11.705           8.095
0.189     11.706           8.094
0.189     11.707           8.093
0.189     11.707           8.092
0.189     11.708           8.091
0.189     11.709           8.090
0.189     11.710           8.089
0.189     11.711           8.088
0.189     11.712           8.087
0.189     11.712           8.086
0.189     11.713           8.085
0.190     11.714           8.084
0.190     11.715           8.083
0.190     11.716           8.082
0.190     11.716           8.081
0.190     11.717           8.080
0.190     11.718           8.079
0.190     11.719           8.078
0.190     11.720           8.077
0.190     11.720           8.076
0.190     11.721           8.075
0.191     11.722           8.074
0.191     11.723           8.073
0.191     11.724           8.072
0.191     11.724           8.071
0.191     11.725           8.070
0.191     11.726           8.069
0.191     11.727           8.068
0.191     11.728           8.067
0.191     11.728           8.066
0.191     11.729           8.065
0.192     11.730           8.064
0.192     11.731           8.063
0.192     11.732           8.062
0.192     11.733           8.061
0.192     11.733           8.060
0.192     11.734           8.059
0.192     11.735           8.058
0.192     11.736           8.057
0.192     11.737           8.056
0.192     11.737           8.054
0.193     11.738           8.053
0.193     11.739           8.052
0.193     11.740           8.051
0.193     11.741           8.050
0.193     11.741           8.049
0.193     11.742           8.048
0.193     11.743           8.047
0.193     11.744           8.046
0.193     11.745           8.045
0.193     11.745           8.044
0.194     11.746           8.043
0.194     11.747           8.042
0.194     11.748           8.041
0.194     11.749           8.040
0.194     11.749           8.039
0.194     11.750           8.038
0.194     11.751           8.037
0.194     11.752           8.036
0.194     11.753           8.035
0.194     11.753           8.034
0.195     11.754           8.033
0.195     11.755           8.032
0.195     11.756           8.031
0.195     11.757           8.030
0.195     11.757           8.029
0.195     11.758           8.028
0.195     11.759           8.027
0.195     11.760           8.026
0.195     11.761           8.025
0.195     11.761           8.024
0.196     11.762           8.023
0.196     11.763           8.022
0.196     11.764           8.021
0.196     11.765           8.020
0.196     11.765           8.019
0.196     11.766           8.018
0.196     11.767           8.017
0.196     11.768           8.016
0.196     11.769           8.015
0.196     11.769           8.014
0.197     11.770           8.013
0.197     11.771           8.012
0.197     11.772           8.011
0.197     11.773           8.010
0.197     11.773           8.009
0.197     11.774           8.008
0.197     11.775           8.007
0.197     11.776           8.006
0.197     11.777           8.005
0.197     11.777           8.004
0.198     11.778           8.003
0.198     11.779           8.002
0.198     11.780           8.001
0.198     11.781           8.000
0.198     11.781           7.999
0.198     11.782           7.998
0.198     11.783           7.997
0.198     11.784           7.996
0.198     11.785           7.995
0.198     11.785           7.994
0.199     11.786           7.993
0.199     11.787           7.992
0.199     11.788           7.991
0.199     11.789           7.990
0.199     11.789           7.989
0.199     11.790           7.988
0.199     11.791           7.987
0.199     11.792           7.986
0.199     11.793           7.985
0.199     11.793           7.984
0.200     11.794           7.983
0.200     11.795           7.982
0.200     11.796           7.981
0.200     11.797           7.980
0.200     11.797           7.979
0.200     11.798           7.978
0.200     11.799           7.977
0.200     11.800           7.976
0.200     11.801           7.975
0.200     11.801           7.974
0.201     11.802           7.973
0.201     11.803           7.972
0.201     11.804           7.971
0.201     11.805           7.970
0.201     11.805           7.969
0.201     11.806           7.968
0.201     11.807           7.967
0.201     11.808           7.966
0.201     11.809           7.965
0.201     11.809           7.964
0.202     11.810           7.963
0.202     11.811           7.962
0.202     11.812           7.961
0.202     11.813           7.960
0.202     11.813           7.959
0.202     11.814           7.958
0.202     11.815           7.957
0.202     11.816           7.956
0.202     11.817           7.955
0.202     11.817           7.954
0.203     11.818           7.953
0.203     11.819           7.952
0.203     11.820           7.951
0.203     11.821           7.950
0.203     11.821           7.949
0.203     11.822           7.948
0.203     11.823           7.947
0.203     11.824           7.946
0.203     11.825           7.945
0.203     11.825           7.944
0.204     11.826           7.943
0.204     11.827           7.942
0.204     11.828           7.941
0.204     11.829           7.940
0.204     11.829           7.939
0.204     11.830           7.938
0.204     11.831           7.937
0.204     11.832           7.936
0.204     11.832           7.935
0.204     11.833           7.934
0.205     11.834           7.933
0.205     11.835           7.932
0.205     11.836           7.931
0.205     11.836           7.930
0.205     11.837           7.929
0.205     11.838           7.928
0.205     11.839           7.927
0.205     11.840           7.926
0.205     11.840           7.925
0.205     11.841           7.924
0.206     11.842           7.923
0.206     11.843           7.922
0.206     11.844           7.921
0.206     11.844           7.920
0.206     11.845           7.919
0.206     11.846           7.918
0.206     11.847           7.917
0.206     11.848           7.916
0.206     11.848           7.915
0.206     11.849           7.914
0.207     11.850           7.913
0.207     11.851           7.912
0.207     11.851           7.911
0.207     11.852           7.910
0.207     11.853           7.909
0.207     11.854           7.908
0.207     11.855           7.907
0.207     11.855           7.906
0.207     11.856           7.905
0.207     11.857           7.904
0.208     11.858           7.903
0.208     11.859           7.902
0.208     11.859           7.901
0.208     11.860           7.900
0.208     11.861           7.899
0.208     11.862           7.898
0.208     11.863           7.897
0.208     11.863           7.896
0.208     11.864           7.895
0.208     11.865           7.894
0.209     11.866           7.893
0.209     11.867           7.892
0.209     11.867           7.891
0.209     11.868           7.890
0.209     11.869           7.889
0.209     11.870           7.888
0.209     11.870           7.887
0.209     11.871           7.886
0.209     11.872           7.885
0.209     11.873           7.884
0.210     11.874           7.883
0.210     11.874           7.882
0.210     11.875           7.881
0.210     11.876           7.880
0.210     11.877           7.879
0.210     11.878           7.878
0.210     11.878           7.877
0.210     11.879           7.876
0.210     11.880           7.875
0.210     11.881           7.874
0.211     11.881           7.873
0.211     11.882           7.872
0.211     11.883           7.871
0.211     11.884           7.870
0.211     11.885           7.869
0.211     11.885           7.868
0.211     11.886           7.867
0.211     11.887           7.866
0.211     11.888           7.865
0.211     11.889           7.864
0.212     11.889           7.863
0.212     11.890           7.862
0.212     11.891           7.861
0.212     11.892           7.860
0.212     11.893           7.859
0.212     11.893           7.858
0.212     11.894           7.857
0.212     11.895           7.856
0.212     11.896           7.855
0.212     11.896           7.854
0.213     11.897           7.853
0.213     11.898           7.852
0.213     11.899           7.851
0.213     11.900           7.850
0.213     11.900           7.849
0.213     11.901           7.848
0.213     11.902           7.847
0.213     11.903           7.846
0.213     11.903           7.845
0.213     11.904           7.844
0.214     11.905           7.843
0.214     11.906           7.842
0.214     11.907           7.841
0.214     11.907           7.840
0.214     11.908           7.839
0.214     11.909           7.838
0.214     11.910           7.837
0.214     11.911           7.836
0.214     11.911           7.835
0.214     11.912           7.834
0.215     11.913           7.833
0.215     11.914           7.832
0.215     11.914           7.831
0.215     11.915           7.830
0.215     11.916           7.829
0.215     11.917           7.828
0.215     11.918           7.827
0.215     11.918           7.826
0.215     11.919           7.825
0.215     11.920           7.824
0.216     11.921           7.823
0.216     11.922           7.822
0.216     11.922           7.821
0.216     11.923           7.820
0.216     11.924           7.819
0.216     11.925           7.818
0.216     11.925           7.817
0.216     11.926           7.816
0.216     11.927           7.815
0.216     11.928           7.814
0.217     11.929           7.813
0.217     11.929           7.812
0.217     11.930           7.811
0.217     11.931           7.810
0.217     11.932           7.809
0.217     11.932           7.808
0.217     11.933           7.807
0.217     11.934           7.806
0.217     11.935           7.805
0.217     11.936           7.804
0.218     11.936           7.803
0.218     11.937           7.802
0.218     11.938           7.801
0.218     11.939           7.800
0.218     11.939           7.799
0.218     11.940           7.798
0.218     11.941           7.797
0.218     11.942           7.796
0.218     11.943           7.795
0.218     11.943           7.794
0.219     11.944           7.793
0.219     11.945           7.792
0.219     11.946           7.791
0.219     11.946           7.790
0.219     11.947           7.789
0.219     11.948           7.788
0.219     11.949           7.787
0.219     11.950           7.786
0.219     11.950           7.785
0.219     11.951           7.784
0.220     11.952           7.783
0.220     11.953           7.782
0.220     11.953           7.781
0.220     11.954           7.780
0.220     11.955           7.778
0.220     11.956           7.777
0.220     11.957           7.776
0.220     11.957           7.775
0.220     11.958           7.774
0.220     11.959           7.773
0.221     11.960           7.772
0.221     11.960           7.771
0.221     11.961           7.770
0.221     11.962           7.769
0.221     11.963           7.768
0.221     11.964           7.767
0.221     11.964           7.766
0.221     11.965           7.765
0.221     11.966           7.764
0.221     11.967           7.763
0.222     11.967           7.762
0.222     11.968           7.761
0.222     11.969           7.760
0.222     11.970           7.759
0.222     11.971           7.758
0.222     11.971           7.757
0.222     11.972           7.756
0.222     11.973           7.755
0.222     11.974           7.754
0.222     11.974           7.753
0.223     11.975           7.752
0.223     11.976           7.751
0.223     11.977           7.750
0.223     11.978           7.749
0.223     11.978           7.748
0.223     11.979           7.747
0.223     11.980           7.746
0.223     11.981           7.745
0.223     11.981           7.744
0.223     11.982           7.743
0.224     11.983           7.742
0.224     11.984           7.741
0.224     11.985           7.740
0.224     11.985           7.739
0.224     11.986           7.738
0.224     11.987           7.737
0.224     11.988           7.736
0.224     11.988           7.735
0.224     11.989           7.734
0.224     11.990           7.733
0.225     11.991           7.732
0.225     11.991           7.731
0.225     11.992           7.730
0.225     11.993           7.729
0.225     11.994           7.728
0.225     11.995           7.727
0.225     11.995           7.726
0.225     11.996           7.725
0.225     11.997           7.724
0.225     11.998           7.723
0.226     11.998           7.722
0.226     11.999           7.721
0.226     12.000           7.720
0.226     12.001           7.719
0.226     12.002           7.718
0.226     12.002           7.717
0.226     12.003           7.716
0.226     12.004           7.715
0.226     12.005           7.714
0.226     12.005           7.713
0.227     12.006           7.712
0.227     12.007           7.711
0.227     12.008           7.710
0.227     12.008           7.709
0.227     12.009           7.708
0.227     12.010           7.707
0.227     12.011           7.706
0.227     12.012           7.705
0.227     12.012           7.704
0.227     12.013           7.703
0.228     12.014           7.702
0.228     12.015           7.701
0.228     12.015           7.700
0.228     12.016           7.699
0.228     12.017           7.698
0.228     12.018           7.697
0.228     12.018           7.696
0.228     12.019           7.695
0.228     12.020           7.694
0.228     12.021           7.693
0.229     12.022           7.692
0.229     12.022           7.691
0.229     12.023           7.690
0.229     12.024           7.689
0.229     12.025           7.688
0.229     12.025           7.687
0.229     12.026           7.686
0.229     12.027           7.685
0.229     12.028           7.684
0.229     12.028           7.683
0.230     12.029           7.682
0.230     12.030           7.681
0.230     12.031           7.680
0.230     12.032           7.679
0.230     12.032           7.678
0.230     12.033           7.677
0.230     12.034           7.676
0.230     12.035           7.675
0.230     12.035           7.674
0.230     12.036           7.673
0.231     12.037           7.672
0.231     12.038           7.671
0.231     12.038           7.670
0.231     12.039           7.669
0.231     12.040           7.668
0.231     12.041           7.667
0.231     12.042           7.666
0.231     12.042           7.665
0.231     12.043           7.664
0.231     12.044           7.663
0.232     12.045           7.662
0.232     12.045           7.661
0.232     12.046           7.660
0.232     12.047           7.659
0.232     12.048           7.658
0.232     12.048           7.657
0.232     12.049           7.656
0.232     12.050           7.655
0.232     12.051           7.654
0.232     12.051           7.653
0.233     12.052           7.652
0.233     12.053           7.651
0.233     12.054           7.650
0.233     12.055           7.649
0.233     12.055           7.648
0.233     12.056           7.647
0.233     12.057           7.646
0.233     12.058           7.645
0.233     12.058           7.644
0.233     12.059           7.643
0.234     12.060           7.642
0.234     12.061           7.641
0.234     12.061           7.640
0.234     12.062           7.639
0.234     12.063           7.638
0.234     12.064           7.637
0.234     12.064           7.636
0.234     12.065           7.635
0.234     12.066           7.634
0.234     12.067           7.633
0.235     12.068           7.632
0.235     12.068           7.631
0.235     12.069           7.630
0.235     12.070           7.629
0.235     12.071           7.628
0.235     12.071           7.627
0.235     12.072           7.626
0.235     12.073           7.625
0.235     12.074           7.624
0.235     12.074           7.623
0.236     12.075           7.622
0.236     12.076           7.621
0.236     12.077           7.620
0.236     12.077           7.619
0.236     12.078           7.618
0.236     12.079           7.617
0.236     12.080           7.616
0.236     12.081           7.615
0.236     12.081           7.614
0.236     12.082           7.613
0.237     12.083           7.612
0.237     12.084           7.611
0.237     12.084           7.610
0.237     12.085           7.609
0.237     12.086           7.608
0.237     12.087           7.607
0.237     12.087           7.606
0.237     12.088           7.605
0.237     12.089           7.604
0.237     12.090           7.603
0.238     12.090           7.602
0.238     12.091           7.601
0.238     12.092           7.600
0.238     12.093           7.599
0.238     12.093           7.598
0.238     12.094           7.597
0.238     12.095           7.596
0.238     12.096           7.595
0.238     12.096           7.594
0.238     12.097           7.593
0.239     12.098           7.592
0.239     12.099           7.591
0.239     12.100           7.590
0.239     12.100           7.589
0.239     12.101           7.588
0.239     12.102           7.587
0.239     12.103           7.586
0.239     12.103           7.585
0.239     12.104           7.584
0.239     12.105           7.583
0.240     12.106           7.582
0.240     12.106           7.581
0.240     12.107           7.580
0.240     12.108           7.579
0.240     12.109           7.578
0.240     12.109           7.577
0.240     12.110           7.576
0.240     12.111           7.575
0.240     12.112           7.574
0.240     12.112           7.573
0.241     12.113           7.572
0.241     12.114           7.571
0.241     12.115           7.570
0.241     12.115           7.569
0.241     12.116           7.568
0.241     12.117           7.567
0.241     12.118           7.566
0.241     12.118           7.565
0.241     12.119           7.564
0.241     12.120           7.563
0.242     12.121           7.562
0.242     12.121           7.561
0.242     12.122           7.560
0.242     12.123           7.559
0.242     12.124           7.558
0.242     12.125           7.557
0.242     12.125           7.556
0.242     12.126           7.555
0.242     12.127           7.554
0.242     12.128           7.553
0.243     12.128           7.552
0.243     12.129           7.551
0.243     12.130           7.550
0.243     12.131           7.549
0.243     12.131           7.548
0.243     12.132           7.547
0.243     12.133           7.546
0.243     12.134           7.545
0.243     12.134           7.544
0.243     12.135           7.543
0.244     12.136           7.542
0.244     12.137           7.541
0.244     12.137           7.540
0.244     12.138           7.539
0.244     12.139           7.538
0.244     12.140           7.537
0.244     12.140           7.536
0.244     12.141           7.535
0.244     12.142           7.534
0.244     12.143           7.533
0.245     12.143           7.532
0.245     12.144           7.531
0.245     12.145           7.530
0.245     12.146           7.529
0.245     12.146           7.528
0.245     12.147           7.527
0.245     12.148           7.526
0.245     12.149           7.525
0.245     12.149           7.524
0.245     12.150           7.523
0.246     12.151           7.522
0.246     12.152           7.521
0.246     12.152           7.520
0.246     12.153           7.519
0.246     12.154           7.518
0.246     12.155           7.517
0.246     12.155           7.516
0.246     12.156           7.515
0.246     12.157           7.514
0.246     12.158           7.513
0.247     12.158           7.512
0.247     12.159           7.511
0.247     12.160           7.510
0.247     12.161           7.509
0.247     12.161           7.508
0.247     12.162           7.507
0.247     12.163           7.506
0.247     12.164           7.505
0.247     12.164           7.504
0.247     12.165           7.503
0.248     12.166           7.502
0.248     12.167           7.501
0.248     12.167           7.500
0.248     12.168           7.499
0.248     12.169           7.498
0.248     12.170           7.497
0.248     12.170           7.496
0.248     12.171           7.495
0.248     12.172           7.494
0.248     12.173           7.493
0.249     12.173           7.492
0.249     12.174           7.491
0.249     12.175           7.490
0.249     12.176           7.489
0.249     12.176           7.488
0.249     12.177           7.487
0.249     12.178           7.486
0.249     12.179           7.485
0.249     12.179           7.484
0.249     12.180           7.483
0.250     12.181           7.482
0.250     12.182           7.481
0.250     12.182           7.480
0.250     12.183           7.479
0.250     12.184           7.478
0.250     12.185           7.477
0.250     12.185           7.476
0.250     12.186           7.475
0.250     12.187           7.474
0.250     12.188           7.473
0.251     12.188           7.472
0.251     12.189           7.471
0.251     12.190           7.470
0.251     12.191           7.469
0.251     12.191           7.468
0.251     12.192           7.467
0.251     12.193           7.466
0.251     12.194           7.465
0.251     12.194           7.464
0.251     12.195           7.463
0.252     12.196           7.462
0.252     12.197           7.461
0.252     12.197           7.460
0.252     12.198           7.459
0.252     12.199           7.458
0.252     12.200           7.457
0.252     12.200           7.456
0.252     12.201           7.455
0.252     12.202           7.454
0.252     12.203           7.453
0.253     12.203           7.452
0.253     12.204           7.451
0.253     12.205           7.450
0.253     12.206           7.449
0.253     12.206           7.448
0.253     12.207           7.447
0.253     12.208           7.446
0.253     12.209           7.445
0.253     12.209           7.444
0.253     12.210           7.443
0.254     12.211           7.442
0.254     12.211           7.441
0.254     12.212           7.440
0.254     12.213           7.439
0.254     12.214           7.438
0.254     12.214           7.437
0.254     12.215           7.436
0.254     12.216           7.435
0.254     12.217           7.434
0.254     12.217           7.433
0.255     12.218           7.432
0.255     12.219           7.431
0.255     12.220           7.430
0.255     12.220           7.429
0.255     12.221           7.428
0.255     12.222           7.427
0.255     12.223           7.426
0.255     12.223           7.425
0.255     12.224           7.424
0.255     12.225           7.423
0.256     12.226           7.422
0.256     12.226           7.421
0.256     12.227           7.420
0.256     12.228           7.419
0.256     12.229           7.418
0.256     12.229           7.417
0.256     12.230           7.416
0.256     12.231           7.415
0.256     12.232           7.414
0.256     12.232           7.413
0.257     12.233           7.412
0.257     12.234           7.411
0.257     12.235           7.410
0.257     12.235           7.409
0.257     12.236           7.408
0.257     12.237           7.407
0.257     12.237           7.406
0.257     12.238           7.405
0.257     12.239           7.404
0.257     12.240           7.403
0.258     12.240           7.402
0.258     12.241           7.401
0.258     12.242           7.400
0.258     12.243           7.399
0.258     12.243           7.398
0.258     12.244           7.397
0.258     12.245           7.396
0.258     12.246           7.395
0.258     12.246           7.394
0.258     12.247           7.393
0.259     12.248           7.392
0.259     12.249           7.391
0.259     12.249           7.390
0.259     12.250           7.389
0.259     12.251           7.388
0.259     12.252           7.387
0.259     12.252           7.386
0.259     12.253           7.385
0.259     12.254           7.384
0.259     12.254           7.383
0.260     12.255           7.382
0.260     12.256           7.381
0.260     12.257           7.380
0.260     12.257           7.379
0.260     12.258           7.378
0.260     12.259           7.377
0.260     12.260           7.376
0.260     12.260           7.375
0.260     12.261           7.374
0.260     12.262           7.373
0.261     12.263           7.372
0.261     12.263           7.371
0.261     12.264           7.370
0.261     12.265           7.369
0.261     12.266           7.368
0.261     12.266           7.367
0.261     12.267           7.366
0.261     12.268           7.365
0.261     12.268           7.364
0.261     12.269           7.363
0.262     12.270           7.362
0.262     12.271           7.361
0.262     12.271           7.360
0.262     12.272           7.359
0.262     12.273           7.358
0.262     12.274           7.357
0.262     12.274           7.356
0.262     12.275           7.355
0.262     12.276           7.354
0.262     12.277           7.353
0.263     12.277           7.352
0.263     12.278           7.351
0.263     12.279           7.350
0.263     12.280           7.349
0.263     12.280           7.348
0.263     12.281           7.347
0.263     12.282           7.346
0.263     12.282           7.345
0.263     12.283           7.344
0.263     12.284           7.343
0.264     12.285           7.342
0.264     12.285           7.341
0.264     12.286           7.340
0.264     12.287           7.339
0.264     12.288           7.338
0.264     12.288           7.337
0.264     12.289           7.336
0.264     12.290           7.335
0.264     12.291           7.334
0.264     12.291           7.333
0.265     12.292           7.332
0.265     12.293           7.331
0.265     12.293           7.330
0.265     12.294           7.329
0.265     12.295           7.328
0.265     12.296           7.327
0.265     12.296           7.326
0.265     12.297           7.325
0.265     12.298           7.324
0.265     12.299           7.323
0.266     12.299           7.322
0.266     12.300           7.321
0.266     12.301           7.320
0.266     12.302           7.319
0.266     12.302           7.318
0.266     12.303           7.317
0.266     12.304           7.316
0.266     12.304           7.315
0.266     12.305           7.314
0.266     12.306           7.313
0.267     12.307           7.312
0.267     12.307           7.311
0.267     12.308           7.310
0.267     12.309           7.309
0.267     12.310           7.308
0.267     12.310           7.307
0.267     12.311           7.306
0.267     12.312           7.305
0.267     12.312           7.304
0.267     12.313           7.303
0.268     12.314           7.302
0.268     12.315           7.301
0.268     12.315           7.300
0.268     12.316           7.299
0.268     12.317           7.298
0.268     12.318           7.297
0.268     12.318           7.296
0.268     12.319           7.295
0.268     12.320           7.294
0.268     12.321           7.293
0.269     12.321           7.292
0.269     12.322           7.291
0.269     12.323           7.290
0.269     12.323           7.289
0.269     12.324           7.288
0.269     12.325           7.287
0.269     12.326           7.286
0.269     12.326           7.285
0.269     12.327           7.284
0.269     12.328           7.283
0.270     12.329           7.282
0.270     12.329           7.281
0.270     12.330           7.280
0.270     12.331           7.279
0.270     12.331           7.278
0.270     12.332           7.277
0.270     12.333           7.276
0.270     12.334           7.275
0.270     12.334           7.274
0.270     12.335           7.273
0.271     12.336           7.272
0.271     12.337           7.271
0.271     12.337           7.270
0.271     12.338           7.269
0.271     12.339           7.268
0.271     12.339           7.267
0.271     12.340           7.266
0.271     12.341           7.265
0.271     12.342           7.264
0.271     12.342           7.263
0.272     12.343           7.262
0.272     12.344           7.261
0.272     12.345           7.260
0.272     12.345           7.259
0.272     12.346           7.258
0.272     12.347           7.257
0.272     12.347           7.256
0.272     12.348           7.255
0.272     12.349           7.254
0.272     12.350           7.253
0.273     12.350           7.252
0.273     12.351           7.251
0.273     12.352           7.250
0.273     12.353           7.249
0.273     12.353           7.248
0.273     12.354           7.247
0.273     12.355           7.246
0.273     12.355           7.245
0.273     12.356           7.244
0.273     12.357           7.243
0.274     12.358           7.242
0.274     12.358           7.241
0.274     12.359           7.240
0.274     12.360           7.239
0.274     12.360           7.238
0.274     12.361           7.237
0.274     12.362           7.236
0.274     12.363           7.235
0.274     12.363           7.234
0.274     12.364           7.233
0.275     12.365           7.232
0.275     12.366           7.231
0.275     12.366           7.230
0.275     12.367           7.229
0.275     12.368           7.228
0.275     12.368           7.227
0.275     12.369           7.226
0.275     12.370           7.225
0.275     12.371           7.224
0.275     12.371           7.223
0.276     12.372           7.222
0.276     12.373           7.221
0.276     12.373           7.220
0.276     12.374           7.219
0.276     12.375           7.218
0.276     12.376           7.217
0.276     12.376           7.216
0.276     12.377           7.215
0.276     12.378           7.214
0.276     12.379           7.213
0.277     12.379           7.212
0.277     12.380           7.211
0.277     12.381           7.210
0.277     12.381           7.209
0.277     12.382           7.208
0.277     12.383           7.207
0.277     12.384           7.206
0.277     12.384           7.205
0.277     12.385           7.204
0.277     12.386           7.203
0.278     12.386           7.202
0.278     12.387           7.201
0.278     12.388           7.200
0.278     12.389           7.199
0.278     12.389           7.198
0.278     12.390           7.197
0.278     12.391           7.196
0.278     12.392           7.195
